trackID,albumID,artistID
24301,137497.0,86519.0
24318,257401.0,262042.0
24549,187224.0,199838.0
24640,32008.0,8357.0
24874,57864.0,189604.0
24881,181460.0,90608.0
25002,183590.0,146627.0
25032,121585.0,123265.0
25091,,
25437,200709.0,289583.0
25496,77546.0,213030.0
25514,107070.0,89704.0
25544,220473.0,241874.0
25565,131716.0,24814.0
25702,274969.0,88548.0
25955,73689.0,4155.0
26028,279681.0,108807.0
26078,,
26115,13451.0,21322.0
26406,136210.0,79500.0
26458,241434.0,273577.0
26620,277918.0,175007.0
26690,107713.0,90230.0
26898,246006.0,171697.0
26918,140906.0,5232.0
27213,201469.0,
27345,14702.0,91679.0
27360,236952.0,114027.0
27432,35758.0,56111.0
27635,168027.0,279595.0
27640,81485.0,100666.0
27664,285673.0,61316.0
27672,,
27691,118548.0,40141.0
28168,273525.0,294489.0
28211,74207.0,206384.0
28260,20261.0,71302.0
28415,85529.0,
28469,215194.0,54087.0
28506,221415.0,38439.0
28641,90225.0,161313.0
28704,78798.0,229446.0
29015,73253.0,287762.0
29018,282454.0,155859.0
29335,287073.0,54144.0
29409,,
29465,264554.0,57037.0
29522,4037.0,255855.0
29580,50980.0,99218.0
29850,185163.0,112832.0
29973,177934.0,270715.0
30240,260061.0,79563.0
30261,66279.0,211476.0
30289,273947.0,167048.0
30302,16734.0,111450.0
30387,93056.0,270715.0
30477,121779.0,238818.0
30522,212562.0,22589.0
30589,253655.0,11850.0
30622,,
30737,147958.0,231352.0
30824,222127.0,243848.0
30914,190882.0,253660.0
30943,68895.0,282151.0
30953,39507.0,94019.0
30976,124779.0,37299.0
31103,139202.0,294545.0
31219,57012.0,32728.0
31247,215471.0,175431.0
31405,74779.0,197404.0
31408,62613.0,152750.0
31429,41289.0,
31527,149836.0,138935.0
31535,40500.0,7285.0
31541,271026.0,127525.0
31641,234553.0,159380.0
31710,47127.0,148490.0
31712,76898.0,71568.0
31755,127364.0,85479.0
31757,194457.0,231613.0
31833,49259.0,89704.0
31842,189052.0,212630.0
32057,286403.0,172526.0
32116,151439.0,115284.0
32185,,
32486,24653.0,255765.0
32641,195851.0,101517.0
32750,92680.0,195412.0
32820,120155.0,135061.0
32887,128428.0,237425.0
33012,31901.0,75616.0
33186,214432.0,229946.0
33243,164548.0,2176.0
33536,47939.0,135898.0
33592,64269.0,73411.0
33652,243879.0,155859.0
33664,7090.0,83803.0
33727,280329.0,166257.0
33882,66488.0,81524.0
34053,21180.0,296013.0
34285,199595.0,49498.0
34314,222713.0,84614.0
34395,57577.0,238164.0
34430,218011.0,138935.0
34696,156712.0,
34925,107075.0,227731.0
34929,100730.0,171155.0
34954,66164.0,246889.0
34966,181533.0,96104.0
34972,258302.0,190543.0
35177,124700.0,269166.0
35245,100134.0,224088.0
35266,189497.0,21306.0
35329,292155.0,159017.0
35369,64055.0,11616.0
35396,148047.0,161313.0
35572,244769.0,165200.0
35605,223380.0,
35619,,
35665,214489.0,72279.0
35716,240671.0,155859.0
35718,279559.0,11550.0
35741,163128.0,242948.0
35806,232742.0,183921.0
35924,96697.0,246608.0
35945,14265.0,175662.0
35976,286491.0,44367.0
36025,276502.0,66140.0
36159,128185.0,269857.0
36320,201077.0,180364.0
36338,264042.0,57021.0
36489,112372.0,183921.0
36506,54141.0,155077.0
36560,180932.0,257965.0
36586,49182.0,265104.0
36630,,
36690,,
36799,199396.0,246667.0
36979,227879.0,197089.0
37028,274403.0,167881.0
37070,197372.0,98456.0
37296,287050.0,61202.0
37492,119130.0,172223.0
37624,133591.0,186855.0
37849,96036.0,9368.0
37929,157925.0,214565.0
37952,285303.0,23717.0
38409,149114.0,9750.0
38560,58101.0,34414.0
38966,49538.0,242177.0
39016,20844.0,186855.0
39080,67683.0,5232.0
39321,109214.0,104895.0
39338,,
39370,14051.0,51633.0
39380,23002.0,175422.0
39404,169446.0,7593.0
39487,255704.0,
39505,187459.0,155859.0
39509,94284.0,173954.0
39519,31208.0,50775.0
39530,24271.0,261577.0
39554,202352.0,237418.0
39669,257860.0,149733.0
39670,255952.0,293119.0
39881,243617.0,124724.0
39948,274074.0,275945.0
40013,202322.0,151651.0
40176,292655.0,289650.0
40183,63777.0,
40186,50885.0,137008.0
40388,79592.0,251343.0
40391,273072.0,256874.0
40476,211311.0,141866.0
40532,230404.0,2176.0
40647,173103.0,82110.0
40668,102793.0,257717.0
40707,9617.0,264383.0
40750,76156.0,139574.0
40794,270552.0,61547.0
40873,264415.0,67572.0
40972,181984.0,41282.0
40978,251354.0,252066.0
41142,235445.0,105684.0
41152,163340.0,152758.0
41253,27113.0,53282.0
41464,189228.0,49866.0
41559,115367.0,226040.0
41648,,
41790,261708.0,26650.0
41820,78225.0,103591.0
41951,56702.0,93804.0
42059,201155.0,50661.0
42070,191160.0,115701.0
42080,54142.0,184074.0
42142,190965.0,114300.0
42181,282432.0,62335.0
42265,23730.0,54144.0
42356,31511.0,36308.0
42372,223235.0,294303.0
42403,286508.0,151848.0
42549,53827.0,57537.0
42645,257916.0,143150.0
42746,265542.0,37100.0
42756,12611.0,262829.0
42786,258698.0,19065.0
42959,50537.0,209104.0
43015,263102.0,236794.0
43066,288423.0,3607.0
43146,60582.0,15014.0
43160,177822.0,204869.0
43177,,
43211,86418.0,55063.0
43239,,
43242,10367.0,117235.0
43255,50337.0,64744.0
43317,274536.0,197404.0
43502,155594.0,16143.0
43679,101120.0,279548.0
43717,254624.0,200000.0
43818,247980.0,158415.0
43844,165832.0,57990.0
43945,70012.0,56192.0
43975,121911.0,168169.0
43985,243042.0,
43999,250484.0,98399.0
44245,,89806.0
44253,210312.0,244886.0
44562,151180.0,134828.0
44666,117131.0,43767.0
44674,25116.0,
44721,,
44924,36801.0,101354.0
44946,62005.0,156713.0
45005,211311.0,141866.0
45019,291049.0,142360.0
45256,133049.0,113250.0
45270,9916.0,51336.0
45317,69091.0,244485.0
45334,210579.0,259607.0
45361,77077.0,163083.0
45421,197552.0,232439.0
45423,270471.0,75245.0
45492,8297.0,126611.0
45524,265389.0,180868.0
45526,,
45558,,
45697,241014.0,116648.0
45799,116026.0,
45813,63584.0,237418.0
45901,288942.0,
45928,7469.0,3607.0
45959,259107.0,80215.0
46028,23064.0,132285.0
46031,243502.0,195412.0
46091,238403.0,164282.0
46157,278720.0,18727.0
46206,34129.0,230448.0
46211,260083.0,109987.0
46279,264554.0,57037.0
46357,144405.0,70401.0
46387,265384.0,236794.0
46436,201300.0,197404.0
46515,135456.0,135133.0
46573,21678.0,205141.0
46692,106974.0,34760.0
46717,,
46737,81082.0,26667.0
46879,159149.0,283652.0
46896,181493.0,257645.0
47235,,
47236,192433.0,21322.0
47305,195106.0,142360.0
47467,215705.0,279641.0
47517,7112.0,242177.0
47592,23369.0,28125.0
48036,246303.0,177236.0
48062,229980.0,263882.0
48177,28735.0,13617.0
48369,284965.0,161823.0
48491,200776.0,
48493,,
48538,32110.0,4927.0
48872,90220.0,207288.0
48877,31465.0,293425.0
48894,105523.0,151565.0
48949,222933.0,166381.0
48997,169355.0,171288.0
49021,65226.0,231359.0
49075,225740.0,172194.0
49150,207061.0,83754.0
49265,194479.0,12181.0
49350,83416.0,206388.0
49477,82651.0,135552.0
49702,23326.0,78860.0
49740,197709.0,67880.0
49784,207521.0,212293.0
50048,94669.0,89463.0
50176,184863.0,139097.0
50315,198769.0,229178.0
50430,207753.0,246037.0
50435,879.0,178994.0
50438,96115.0,295347.0
50443,11468.0,39540.0
50473,200669.0,278519.0
50563,189877.0,197404.0
50678,286080.0,32099.0
50686,96322.0,280472.0
51005,173226.0,115109.0
51061,276667.0,7685.0
51195,90825.0,139574.0
51205,188755.0,15124.0
51303,284431.0,199723.0
51390,,
51463,208853.0,73598.0
51530,204638.0,185975.0
51750,112372.0,183921.0
51830,81578.0,
51864,76228.0,248969.0
52177,218931.0,253660.0
52336,180834.0,71081.0
52454,88973.0,110356.0
52457,,
52473,214235.0,110385.0
52506,149467.0,21322.0
52782,226356.0,160961.0
53015,19135.0,82119.0
53130,201669.0,117611.0
53131,,
53213,271583.0,
53248,271589.0,198624.0
53357,9725.0,122752.0
53452,143131.0,130264.0
53510,64705.0,42149.0
53545,,
53635,,
53756,136148.0,127381.0
53790,12629.0,71482.0
53818,,
53830,191070.0,162984.0
53868,182136.0,162219.0
53890,276389.0,257353.0
53892,92002.0,134828.0
53930,62301.0,220966.0
54000,1778.0,151848.0
54011,215024.0,83754.0
54031,185691.0,1338.0
54077,249173.0,184221.0
54123,38470.0,28100.0
54192,233067.0,103309.0
54201,40441.0,67674.0
54428,97284.0,295381.0
54536,117509.0,147361.0
54778,32138.0,109668.0
54902,61629.0,
55121,3653.0,279967.0
55128,190238.0,45932.0
55157,79479.0,112451.0
55172,184021.0,127893.0
55278,14737.0,50509.0
55304,203871.0,31321.0
55605,291966.0,102299.0
55860,108785.0,222273.0
56077,134997.0,223236.0
56138,206160.0,100953.0
56214,55810.0,197089.0
56227,118834.0,210466.0
56455,224540.0,189604.0
56468,246551.0,59348.0
56540,41403.0,
56565,69965.0,245387.0
56585,29340.0,185975.0
56622,200754.0,178899.0
56636,20831.0,226040.0
56707,226816.0,275191.0
56737,158013.0,94776.0
56743,152287.0,177488.0
56817,250876.0,287887.0
56898,279526.0,183921.0
56905,9195.0,83739.0
56951,260172.0,20859.0
56962,65324.0,84678.0
57015,161105.0,33269.0
57041,4030.0,180137.0
57052,,
57113,110689.0,23046.0
57126,125618.0,241037.0
57254,243787.0,55051.0
57272,,
57433,36164.0,237418.0
57605,233255.0,286976.0
57618,39231.0,100551.0
57987,57137.0,12920.0
58007,56070.0,41547.0
58008,69433.0,135338.0
58099,245468.0,159512.0
58163,142404.0,160461.0
58210,288182.0,206388.0
58330,186466.0,108019.0
58343,109214.0,104895.0
58382,68336.0,6613.0
58383,177076.0,232472.0
58441,55320.0,73328.0
58754,178867.0,85522.0
58773,,
58864,253977.0,179453.0
58918,,
58945,200638.0,95138.0
58988,106917.0,
58997,197006.0,163218.0
59043,242105.0,6722.0
59047,,
59334,209212.0,140302.0
59357,,
59609,,
59633,147549.0,135338.0
59697,137283.0,51948.0
59802,,
59838,287187.0,111982.0
59871,70468.0,113227.0
59879,269369.0,284068.0
60173,158217.0,
60177,101561.0,48976.0
60195,,
60354,235375.0,244306.0
60553,234073.0,34843.0
60848,130572.0,19065.0
60905,198610.0,34414.0
60952,43642.0,269327.0
61108,53852.0,263587.0
61275,150697.0,20859.0
61282,254786.0,278250.0
61284,230410.0,111450.0
61399,91126.0,12598.0
61416,209216.0,13106.0
61462,63584.0,237418.0
61492,243509.0,226482.0
61530,211955.0,29616.0
61780,65324.0,84678.0
61832,139904.0,89460.0
61984,265546.0,118201.0
62041,133312.0,49011.0
62046,40313.0,112191.0
62094,235767.0,286472.0
62202,117663.0,153198.0
62274,111822.0,19861.0
62358,170913.0,172223.0
62432,242105.0,6722.0
62479,155962.0,231934.0
62544,45476.0,280954.0
62710,294548.0,290636.0
62714,154340.0,47159.0
62791,50146.0,255586.0
62808,91082.0,106595.0
62923,232593.0,3600.0
63053,211596.0,186106.0
63061,115025.0,114486.0
63158,294658.0,181121.0
63207,81004.0,251338.0
63556,113161.0,179846.0
63888,153921.0,204372.0
63897,264208.0,143622.0
63970,52224.0,91211.0
64061,41462.0,115109.0
64096,211982.0,156070.0
64133,686.0,281785.0
64348,99620.0,236794.0
64418,242880.0,83633.0
64437,20891.0,269073.0
64517,197367.0,282118.0
64598,211052.0,229906.0
64610,251735.0,294093.0
64759,216920.0,63629.0
64761,28108.0,80882.0
64828,135515.0,62322.0
64908,21081.0,69022.0
64977,169026.0,183965.0
64994,6491.0,26650.0
65087,201596.0,82788.0
65287,,
65289,36164.0,237418.0
65332,250465.0,144732.0
65601,292511.0,132285.0
65661,67070.0,288563.0
65843,98025.0,66777.0
65927,154742.0,207679.0
66079,36164.0,237418.0
66102,252684.0,36461.0
66365,13472.0,160820.0
66420,148550.0,167143.0
66448,255811.0,37808.0
66711,212991.0,252066.0
66767,268944.0,175720.0
66768,141855.0,14690.0
66810,266330.0,92472.0
66918,57012.0,32728.0
66926,5248.0,190518.0
66935,158053.0,197314.0
66948,78806.0,90608.0
67056,243483.0,65292.0
67114,115623.0,136762.0
67160,81508.0,293125.0
67287,141803.0,167551.0
67434,100236.0,209248.0
67455,54249.0,161583.0
67624,183332.0,234725.0
67798,53655.0,293083.0
67914,26050.0,195421.0
67970,244438.0,
68035,,
68316,264170.0,51948.0
68432,164924.0,12920.0
68460,51715.0,36899.0
68502,45376.0,64744.0
68505,192029.0,73328.0
68625,170062.0,289650.0
68638,102020.0,160563.0
68786,161136.0,178303.0
68942,46083.0,72789.0
68950,167324.0,
69176,93301.0,141866.0
69233,127675.0,142360.0
69235,,
69335,2575.0,163185.0
69427,270624.0,163546.0
69472,,
69638,185100.0,251690.0
69740,44269.0,56867.0
69770,130565.0,232439.0
69859,239685.0,204455.0
70047,,
70177,198104.0,232604.0
70226,149776.0,263133.0
70272,170781.0,132285.0
70287,85769.0,105364.0
70303,,
70319,69719.0,66038.0
70353,183864.0,10223.0
70370,87501.0,250370.0
70454,164998.0,
70501,22753.0,195412.0
70532,217021.0,175266.0
70645,14351.0,236794.0
70648,127148.0,114848.0
70838,93191.0,93593.0
70885,3021.0,229675.0
70910,248605.0,51326.0
71005,43548.0,162485.0
71041,142334.0,52112.0
71071,228734.0,88548.0
71073,754.0,236903.0
71088,161516.0,17678.0
71158,,
71291,292129.0,102299.0
71430,237861.0,128895.0
71444,154422.0,192959.0
71472,244513.0,64773.0
71570,268639.0,151565.0
71634,251013.0,168169.0
71668,17733.0,194079.0
71813,113737.0,156698.0
71931,247428.0,281907.0
71952,5840.0,255936.0
72015,154272.0,155700.0
72070,255757.0,278499.0
72239,57999.0,206912.0
72242,32755.0,283967.0
72306,217848.0,37987.0
72316,69747.0,89183.0
72352,267110.0,45974.0
72390,8089.0,128069.0
72512,273623.0,270369.0
72628,,
72696,179902.0,158449.0
72724,39729.0,9305.0
72745,103108.0,176213.0
72827,234330.0,279989.0
73033,258799.0,36932.0
73081,21738.0,27005.0
73230,244602.0,210757.0
73235,293633.0,18301.0
73297,145484.0,192959.0
73384,218797.0,295381.0
73387,237356.0,184074.0
73402,209313.0,49876.0
73459,42772.0,8653.0
73568,44080.0,47937.0
73618,7745.0,281855.0
73771,188792.0,84392.0
73969,211577.0,264874.0
74085,95912.0,50858.0
74114,12563.0,118736.0
74132,109229.0,
74222,5432.0,87506.0
74536,279082.0,264755.0
74753,224861.0,136093.0
74865,288124.0,138935.0
74958,245427.0,63923.0
75145,2865.0,235140.0
75290,94505.0,91265.0
75309,277549.0,176213.0
75426,17431.0,91211.0
75492,104496.0,276910.0
75537,207692.0,269082.0
75546,180596.0,161145.0
75635,194617.0,2663.0
75778,114877.0,139292.0
75795,242197.0,232604.0
76038,179945.0,187752.0
76145,292616.0,73250.0
76149,293056.0,151848.0
76168,169288.0,70850.0
76303,255319.0,23717.0
76353,90926.0,89704.0
76387,68838.0,
76388,139960.0,778.0
76408,32654.0,178548.0
76473,161430.0,236859.0
76548,259195.0,285743.0
76577,96256.0,82849.0
76602,66787.0,155427.0
76614,78690.0,19521.0
76668,220556.0,154230.0
76669,173356.0,189604.0
76737,236117.0,200000.0
76745,274826.0,155859.0
76786,228685.0,270485.0
76794,284090.0,249824.0
77085,9899.0,
77097,145512.0,157240.0
77152,28471.0,35603.0
77198,202562.0,130789.0
77424,222158.0,57181.0
77605,253536.0,222286.0
77683,38748.0,285087.0
77822,104175.0,228091.0
77833,143056.0,87506.0
77883,4764.0,240504.0
77910,23326.0,78860.0
77927,282430.0,37194.0
78299,283229.0,91223.0
78484,19765.0,66676.0
78607,157646.0,52914.0
78768,50784.0,223911.0
78928,62256.0,16428.0
78971,169585.0,242999.0
78972,252406.0,111777.0
79160,187287.0,207595.0
79224,119488.0,139234.0
79232,83415.0,136127.0
79263,5737.0,224886.0
79332,,
79403,162077.0,120455.0
79768,209819.0,61042.0
80054,287890.0,51023.0
80088,124859.0,58657.0
80142,240617.0,191782.0
80172,,
80310,6091.0,27719.0
80331,63761.0,78186.0
80352,130336.0,222236.0
80412,286456.0,197404.0
80471,80989.0,205381.0
80616,272236.0,291792.0
80693,152325.0,236392.0
80861,197262.0,90230.0
80889,207503.0,51633.0
80950,23442.0,39540.0
80978,59050.0,279605.0
81043,187365.0,163185.0
81108,,
81204,70117.0,7828.0
81286,280925.0,206388.0
81359,244661.0,135958.0
81407,265246.0,61625.0
81484,293958.0,94840.0
81722,,
81765,32276.0,213058.0
81984,258804.0,13832.0
82134,238428.0,251727.0
82145,113536.0,295381.0
82161,139148.0,83633.0
82456,111387.0,156622.0
82610,274309.0,44649.0
82842,179945.0,187752.0
82877,,
82938,274436.0,91784.0
83221,21674.0,121457.0
83257,61472.0,2663.0
83424,252874.0,217690.0
83430,51848.0,216090.0
83806,186638.0,200000.0
83877,255006.0,273176.0
83891,249722.0,161019.0
83898,33406.0,238875.0
83992,76228.0,248969.0
84054,274321.0,280625.0
84079,169161.0,208084.0
84083,292251.0,231934.0
84204,227244.0,138935.0
84294,81889.0,162885.0
84390,131659.0,280596.0
84402,201040.0,194632.0
84566,159747.0,23717.0
84641,106872.0,263065.0
84659,225794.0,228853.0
84676,61667.0,215112.0
84730,2041.0,49167.0
84881,,
84915,210149.0,198937.0
85002,158013.0,94776.0
85006,265389.0,180868.0
85160,159226.0,232604.0
85234,134235.0,5177.0
85403,139960.0,778.0
85631,180802.0,133326.0
85640,290890.0,
85950,97667.0,203062.0
85962,164842.0,103649.0
85984,120567.0,108169.0
86002,,
86054,36125.0,233472.0
86069,172582.0,66316.0
86276,259209.0,269659.0
86401,,
86430,101688.0,263882.0
86432,124025.0,144654.0
86437,286256.0,36271.0
86527,155385.0,251690.0
86798,9281.0,84356.0
86833,209025.0,52340.0
87046,193684.0,250370.0
87102,45500.0,248614.0
87197,206753.0,
87230,,
87256,133098.0,148077.0
87261,269699.0,57021.0
87497,,
87910,181152.0,286976.0
87948,42983.0,196598.0
88018,,
88048,,
88139,33141.0,96112.0
88162,184910.0,
88199,54166.0,153907.0
88258,,
88269,245377.0,237550.0
88445,10942.0,92095.0
88474,98825.0,110657.0
88494,,
88498,133735.0,169456.0
88581,199124.0,293119.0
88741,232020.0,
88782,62913.0,250752.0
88915,24011.0,152338.0
89159,46500.0,30442.0
89160,157801.0,13701.0
89212,170623.0,35496.0
89258,145545.0,286727.0
89287,59124.0,14446.0
89338,138136.0,277277.0
89415,254729.0,180364.0
89669,23658.0,140509.0
89769,,
89835,66299.0,180868.0
89969,276985.0,135958.0
90083,244602.0,210757.0
90180,163068.0,244384.0
90284,112426.0,267554.0
90407,215039.0,224968.0
90574,47274.0,253224.0
90582,97054.0,58252.0
90628,166731.0,151848.0
90694,271771.0,134867.0
90716,268000.0,284068.0
90721,80048.0,179043.0
90837,100702.0,186306.0
90863,224115.0,99218.0
90918,24531.0,114039.0
91128,,
91129,211167.0,
91355,20990.0,42006.0
91375,22396.0,166863.0
91492,181604.0,6831.0
91502,183788.0,289463.0
91558,216615.0,35496.0
91644,,
91682,,
91830,198610.0,260950.0
91841,225405.0,81045.0
92039,271854.0,119996.0
92093,161728.0,270867.0
92270,187042.0,17991.0
92294,254456.0,
92310,196275.0,114837.0
92382,52740.0,231498.0
92457,,
92480,236654.0,272726.0
92539,116059.0,161118.0
92568,104521.0,
92633,,
92647,97840.0,263854.0
92701,139202.0,294545.0
92760,264415.0,206388.0
92781,156765.0,211783.0
92955,54026.0,9282.0
93115,257759.0,99218.0
93118,251353.0,72426.0
93185,234647.0,2663.0
93476,118904.0,263587.0
93706,161043.0,158325.0
93880,44594.0,272991.0
94010,5511.0,187518.0
94093,162916.0,231691.0
94139,78825.0,152758.0
94348,244046.0,130043.0
94412,88550.0,128993.0
94434,154802.0,211082.0
94443,5867.0,270485.0
94493,221425.0,30133.0
94628,33394.0,265965.0
94758,121138.0,187696.0
94926,102171.0,82771.0
94952,66186.0,18617.0
95316,286707.0,215817.0
95336,295711.0,196154.0
95351,77860.0,179694.0
95361,,
95549,258758.0,80171.0
95952,225853.0,256268.0
95962,27227.0,200954.0
96041,227249.0,73848.0
96114,,
96222,60511.0,38410.0
96392,168449.0,9263.0
96587,259042.0,168169.0
96621,252726.0,254398.0
96694,233971.0,154230.0
96830,90171.0,189604.0
97002,4185.0,203794.0
97339,8086.0,25614.0
97351,,
97390,205887.0,190953.0
97408,,
97591,150404.0,36688.0
97611,32000.0,202697.0
97621,,
97637,94189.0,178617.0
97829,106917.0,
97854,262767.0,275702.0
97873,214674.0,22521.0
97974,293772.0,195554.0
97979,138024.0,10939.0
98115,180233.0,53143.0
98129,289378.0,89507.0
98291,186309.0,144802.0
98372,264080.0,85945.0
98373,203225.0,83870.0
98495,39741.0,128043.0
98532,51649.0,91223.0
98926,100652.0,154587.0
99264,248348.0,266083.0
99311,149190.0,254157.0
99330,115320.0,250159.0
99544,127998.0,275420.0
99604,197438.0,244384.0
99631,18705.0,
99681,67904.0,242636.0
99793,507.0,115732.0
100012,99238.0,259014.0
100111,271338.0,52179.0
100185,41956.0,182343.0
100222,249473.0,167521.0
100258,15727.0,42296.0
100288,222138.0,10010.0
100465,263207.0,73960.0
100822,,
101012,17095.0,100355.0
101019,,
101214,12369.0,180964.0
101400,213366.0,44061.0
101510,278270.0,199204.0
101543,82718.0,
101786,160081.0,162885.0
101970,97472.0,164415.0
102082,269461.0,161583.0
102085,165871.0,75908.0
102213,243879.0,155859.0
102224,35171.0,159455.0
102276,173056.0,190066.0
102308,272644.0,170561.0
102337,,
102339,146344.0,33168.0
102439,253579.0,257019.0
102467,,
102574,112915.0,13602.0
102763,184595.0,28887.0
102841,68895.0,157503.0
102931,134485.0,219814.0
103190,222736.0,166793.0
103467,62548.0,68356.0
103486,120081.0,54791.0
2,280977.0,233685.0
59,,
185,115524.0,61547.0
209,108184.0,161118.0
420,252726.0,254398.0
500,237601.0,67352.0
664,46921.0,54975.0
718,,
765,22946.0,113562.0
1065,260535.0,289997.0
1081,82701.0,175781.0
1148,219231.0,89183.0
1236,263154.0,54325.0
1318,219464.0,65699.0
1756,145245.0,54144.0
1796,33869.0,98947.0
1877,,
1888,78092.0,175309.0
1922,289731.0,180487.0
1949,192869.0,20829.0
2035,,
2245,147415.0,138935.0
2361,,
2528,294068.0,78758.0
2558,190650.0,
2601,162924.0,31321.0
2683,204947.0,
2746,197485.0,175979.0
2903,270552.0,61547.0
2960,40420.0,1481.0
3158,56280.0,123265.0
3242,140424.0,92031.0
3471,149154.0,197404.0
3534,115151.0,97431.0
3559,37980.0,64550.0
3587,96335.0,255497.0
3835,1533.0,90627.0
4048,36906.0,223835.0
4082,108011.0,7899.0
4203,,
4336,38887.0,155603.0
4337,263497.0,184074.0
4491,277739.0,207531.0
4542,29310.0,120517.0
4602,78450.0,271316.0
4772,7149.0,63881.0
4799,42157.0,194632.0
4856,46770.0,186106.0
4942,60122.0,271901.0
5054,104240.0,149019.0
5065,234264.0,236660.0
5326,150246.0,209603.0
5350,128171.0,294690.0
5445,53825.0,27626.0
5538,77991.0,137566.0
5631,148622.0,44320.0
5675,178898.0,280954.0
5820,26955.0,263854.0
5881,269678.0,92231.0
5914,7483.0,255586.0
5953,234705.0,250159.0
5981,35845.0,28987.0
6003,113698.0,187368.0
6335,59825.0,
6371,98802.0,77168.0
6444,17793.0,60330.0
6469,233453.0,142360.0
6557,263283.0,50412.0
6566,54561.0,38328.0
6859,,
6916,176617.0,172715.0
6984,,
7204,222957.0,94918.0
7278,,
7349,89510.0,7454.0
7361,33667.0,76992.0
7425,,
7488,127299.0,1842.0
7522,,
7667,129378.0,192648.0
7876,662.0,43767.0
7903,252684.0,197404.0
7919,33793.0,263587.0
8027,113358.0,270485.0
8069,108156.0,180401.0
8141,215256.0,19065.0
8192,,
8295,185614.0,152013.0
8544,125372.0,161118.0
8550,227842.0,289822.0
8576,53516.0,121046.0
8597,174243.0,267251.0
8731,166116.0,196502.0
8740,113740.0,
8827,270370.0,107674.0
8846,207118.0,275300.0
8930,53943.0,157196.0
8974,274894.0,65499.0
9146,161850.0,10065.0
9537,143567.0,270238.0
9545,103863.0,171127.0
9584,12907.0,125845.0
9636,275708.0,264383.0
9747,36500.0,181032.0
9760,128866.0,89183.0
9788,66167.0,156136.0
9817,82726.0,71191.0
9921,282943.0,69022.0
10011,4943.0,65499.0
10089,201549.0,
10125,125719.0,249290.0
10154,32682.0,91719.0
10198,206577.0,138216.0
10218,74764.0,218338.0
10556,64592.0,83870.0
10574,278931.0,295381.0
10589,211596.0,186106.0
10596,129571.0,120254.0
10702,152842.0,69727.0
10850,265402.0,56335.0
10927,186893.0,
10950,,
10957,100330.0,222273.0
10964,,39540.0
11021,174856.0,224444.0
11028,158968.0,225970.0
11096,210821.0,167621.0
11149,291718.0,11422.0
11314,165393.0,247247.0
11411,211311.0,141866.0
11515,156976.0,203304.0
11539,183182.0,13788.0
11568,100221.0,197404.0
11605,95723.0,49876.0
11707,6274.0,119996.0
11724,113849.0,49094.0
11764,281234.0,174915.0
11922,288394.0,228477.0
11938,288000.0,232649.0
12025,87283.0,139023.0
12208,,
12248,169506.0,84927.0
12461,221008.0,139824.0
12673,143427.0,124788.0
12687,205200.0,212630.0
12717,44794.0,118736.0
12747,91347.0,48800.0
12784,233106.0,268323.0
12833,,
12894,273403.0,17568.0
12941,147839.0,161583.0
12980,195397.0,270884.0
13005,121224.0,248094.0
13124,205792.0,105364.0
13182,272171.0,127151.0
13209,,
13309,103973.0,199522.0
13456,71776.0,160477.0
13636,139910.0,166257.0
13731,64808.0,249110.0
13936,77288.0,222730.0
13944,253431.0,54552.0
14035,112757.0,230492.0
14113,157969.0,260233.0
14128,91646.0,225171.0
14202,27843.0,162485.0
14229,27373.0,152177.0
14354,153055.0,222688.0
14451,,
14506,5894.0,153828.0
14535,32764.0,73593.0
14610,260266.0,116038.0
14687,90496.0,
14764,166113.0,155750.0
14775,183913.0,296012.0
14897,136644.0,61316.0
15140,129574.0,201997.0
15235,268248.0,16010.0
15245,,
15626,245158.0,218424.0
15641,163684.0,151848.0
15816,200809.0,295633.0
15963,24806.0,236794.0
15996,224836.0,172223.0
16111,184945.0,64670.0
16151,85090.0,213777.0
16171,247856.0,116701.0
16265,47449.0,197314.0
16588,276830.0,10993.0
16736,266111.0,36899.0
16790,102539.0,279989.0
16909,204658.0,261962.0
17131,49795.0,178994.0
17141,,
17153,146846.0,206831.0
17169,147043.0,251343.0
17259,66840.0,73120.0
17418,19731.0,64226.0
17435,194790.0,143825.0
17464,,
17628,76228.0,248969.0
17631,31095.0,75789.0
17648,233533.0,
17683,69539.0,154225.0
17741,240406.0,281049.0
17770,36648.0,36199.0
17785,67670.0,284068.0
17840,165331.0,167547.0
17870,,12952.0
18025,50901.0,149019.0
18252,257632.0,36688.0
18275,283603.0,172223.0
18312,260061.0,79563.0
18458,123971.0,135338.0
18527,113084.0,156089.0
18567,149107.0,
18627,233959.0,250941.0
18678,105250.0,267834.0
19049,189202.0,203537.0
19085,33946.0,275404.0
19114,69668.0,161118.0
19313,225883.0,240881.0
19428,256980.0,27290.0
19448,273491.0,187475.0
19546,68782.0,36971.0
19611,24650.0,85479.0
19727,78200.0,170444.0
19762,226180.0,159951.0
19766,144084.0,197404.0
19773,157276.0,167142.0
19943,226326.0,284912.0
20000,47963.0,261314.0
20035,89427.0,205790.0
20168,31729.0,237428.0
20201,119170.0,156196.0
20211,69958.0,282149.0
20248,294826.0,195282.0
20362,24300.0,161145.0
20565,,
20674,43112.0,238561.0
20684,190891.0,22907.0
20817,2983.0,224088.0
20903,244841.0,149499.0
20913,28935.0,180487.0
20919,181321.0,103916.0
21091,212991.0,252066.0
